fault_type,phases,location_km,r_fault,fault_start,Vrms_a,Vrms_b,Vrms_c,Irms_a,Irms_b,Irms_c,Vrms_unbalance,Irms_unbalance,Vseq0,Vseq1,Vseq2,Iseq0,Iseq1,Iseq2,Vseq0_ratio,Vseq2_ratio,Iseq0_ratio,Iseq2_ratio,Vh2_energy,Ih2_energy,Vh3_energy,Ih3_energy,Vh5_energy,Ih5_energy,Vdwt_L1,Vdwt_L2,Vdwt_L3,Idwt_L1,Idwt_L2,Idwt_L3,Zmag_a,Zang_a,Zmag_b,Zang_b,Zmag_c,Zang_c
LLG,BA,129.719774897641,1.77135663608608,0.0833149635393044,111757.476712683,111341.028093746,123073.811697898,2521.01699323088,2360.80296676196,238.888786365371,0.101678699116057,1.33699941857748,75882.9232474065,4159341.75742786,222258.782765417,22924.1326137724,60400.3451623238,36811.1515927212,0.0182439740884179,0.0534360472708087,0.379536450524994,0.609452669404175,253326.683990967,6246.31768208825,128266.557557639,4094.83833038903,66458.8557024736,2460.02680980318,974181524.054691,589889927.843591,504889118.324352,20729.5734497279,127279.490757182,1097286.53238106,47.2295353387986,1.26516037901173,41.7449491289547,1.61200695081635,514.182940792201,0.0363098324513357
LLG,BA,37.7884719296868,4.79931401356728,0.087820657382548,99759.3249782205,94968.642669598,127565.038470363,6975.93307040611,7736.6890294859,326.376625312583,0.303417032157146,1.47821923615349,232399.009523733,3841629.61260528,525457.352248998,44659.3296816283,180724.121335636,130936.646037354,0.0604949026738853,0.136779805769071,0.247113276032705,0.724511177970852,150900.310584227,87566.3140194018,67985.4389939768,59531.172069736,32592.0115727221,36135.0885703605,35282270.5965974,272851084.317041,3007390026.59404,15610.7696807587,111086.527876536,1626430.24193863,13.1292962836256,0.821227823434892,11.9193018804529,1.49304792699653,389.589226748097,0.133673359301558
LLG,AC,29.0371470787629,15.2989523758525,0.0940429219236366,102614.955542222,127542.823969567,112559.635922461,5618.19848281292,355.584398960786,5333.53707507665,0.218207776767404,1.39624971324906,235243.598409388,4116069.53132947,442699.994851483,50541.9278032127,136007.473068178,76088.8988654144,0.0571524840916252,0.107554061339772,0.371611402393347,0.559446456495173,243877.986743445,26369.8849720738,123244.380529898,17946.3024045347,63734.1836710803,10932.7213078333,213828342.941717,14404429.5869188,260389338.035815,20085.9883981296,402838.735408981,3474722.17187645,17.3840939812556,0.722181965982574,359.973509958323,0.113663255888534,21.5427518261329,0.451035795144456
LLG,CA,24.9978750740065,10.1563028459038,0.086744131511315,97132.2557050576,131526.675942832,107468.751638452,7250.11886780422,286.532853204731,6332.38878472163,0.306976383806219,1.50628718912802,308332.284060762,4042540.11879575,521659.301849561,66300.5762624102,171945.802686286,101903.141522993,0.0762719169136005,0.129042455119736,0.385589966292982,0.59264686855033,284957.332123494,54796.5167124778,162526.937274793,36802.1676267153,92395.7439505203,22342.9592031849,168543046.173826,212986179.632126,2378810985.49779,4657.17992852973,64012.8231968667,163633.013157684,12.4843832791062,0.834973355415357,453.165179234315,0.0365317463054725,16.8915707121694,0.518942672710877
LLG,BA,14.666426884044,2.80339147469475,0.0958551622714563,79859.2117170865,71290.2319941884,129475.194236368,10567.7357037503,13275.9773423357,319.345296097015,0.622022670572639,1.6086496826452,493277.129126576,3341232.79961819,843753.626774579,99325.4435973679,313568.543383601,213871.630780908,0.147633271522654,0.252527637963672,0.316758315503422,0.682057034396426,183878.127270651,155606.272129488,109837.67267951,104499.241882428,62616.0475400844,63135.9359871339,33417088.0323209,63165095.1233882,869910236.207293,3695.20917084968,333578.420443459,1789776.38829616,6.79089503518302,0.642615376861271,4.81205648558975,1.25359894674414,400.476408332863,0.133861419134027
LLG,AC,119.994370806097,63.9566261985678,0.096722354064145,123166.350300911,130320.406243065,126606.552276312,1688.03067312047,275.272874940298,1464.5819126211,0.0564655239338595,1.23641044586951,62608.5980197576,4570042.50412726,99830.6432326611,12982.1465256509,40932.2076309065,20923.4213031024,0.0136997846219595,0.0218445765312863,0.317162138978581,0.511172558569566,270692.448578027,8875.6271336655,131392.905646414,6031.09838878862,64171.4654425919,3709.83835331008,424821658.835293,704456380.519378,4704964155.43704,15300.6004105327,14430.0687765313,52516.0194680993,70.6178601216235,0.723287825688977,467.389922077649,-0.0132339007014748,86.6355897077803,0.439044170916471
LLG,AC,15.5979618233702,4.01768829731302,0.0893261951228034,72776.5120530893,123190.847442441,82070.7362362303,11616.7050863577,347.320564897968,9294.16073210873,0.543965048272865,1.59035925971863,439945.368604486,3305451.13178824,739449.570453296,86041.190157538,268295.769582392,178676.630894844,0.133096921135344,0.223706096678257,0.320695291957611,0.665968871489446,220175.173651799,130154.754301955,136416.92534129,88096.0690611331,79064.8428756462,53437.8870905904,18985366.958973,116730616.847634,1057758313.243,79483.3189243303,647671.579632273,8178748.26247002,5.7939276195763,1.11230530984125,350.538302359521,0.16993345490645,8.12372498488075,0.578729399729898
LLG,AB,14.3190619079912,6.85263556437168,0.0993613162410152,99358.5623148393,84064.7105298167,130316.03550413,9930.01242864282,10426.4911370654,277.051107290011,0.442258815613117,1.47567011925215,440111.368844714,3712646.31024037,780809.804730892,91849.1410859657,243780.128341582,145748.944231742,0.118543845027915,0.2103108509359,0.376770418944447,0.59787048773279,205078.336322631,47058.1107447665,138360.417670075,33546.295703999,84331.3093922805,20927.3082045354,36893533.9983429,237336151.46,2386422335.60901,116837.214904613,1170320.69542445,12779518.8858634,10.0263236142164,0.46375292201726,7.90209816421581,0.793110580709893,472.794802491253,0.0526024993975057
LLG,CA,54.0728748000627,0.343568388619805,0.0844022265180951,101500.360052742,125530.758117349,100167.103761895,5474.63953889039,284.592608117131,6704.31973729223,0.232553106848732,1.54524019811321,179143.720388965,3940176.54831638,459932.280548626,50633.6509840916,137577.604130594,90312.1906384094,0.0454659120453539,0.116728850829041,0.368037016661958,0.656445438256253,256920.458758451,22938.5701050103,135768.652736545,16257.6801976878,72954.2208872269,10000.2830089205,786403005.459046,147482224.319538,1291881937.0643,37580.2422886001,615193.521524168,6124828.2927932,19.9510329849073,1.94551164587822,441.827140476889,0.105740454319265,15.3592636391368,1.48039068464203
LLG,CB,97.6358003759799,0.0265673783417297,0.0843533479916107,130211.149775665,112599.293043033,114845.851169136,378.542301568191,4371.14143873532,4616.81293894724,0.147727220478465,1.35747786429385,102835.303974907,4300975.41753809,261251.279689394,19268.806210104,114754.122934993,93455.7918562917,0.0239097632494134,0.0607423326866804,0.167913846728206,0.814400297481418,268269.2025365,28970.8374267829,138947.367643302,19501.363993066,73638.4510317041,11766.7843148329,162661833.762864,237814912.292851,1455160566.16155,4932.49656820511,1785.7347477615,4912.51576933361,343.657291862298,0.186795882599566,22.0491168199302,1.22045284441936,23.1624774331237,2.00501248008599
LLG,AC,110.244578935418,66.2605646483237,0.0956391995431592,122145.721011238,128492.391619604,125379.536951107,1653.55885715676,236.272266681992,1471.09535720788,0.0506359524509384,1.26508562195772,64563.4330968821,4523913.53620669,119721.195446823,13533.339032822,40224.2487538703,20600.6216239749,0.0142715886544119,0.0264640768415708,0.336447278737142,0.512144347294506,281834.10245805,7773.72283939189,141524.84962338,5233.72778923784,71571.0396864528,3184.87543400417,172694498.98217,230459051.877383,2887466336.99565,5330.20201250292,10195.1644048991,13968.6316250293,70.7093026411086,0.662391124515786,538.707438919962,-0.0629879505707005,86.18434201927,0.405659294299274
LLG,BA,109.99689178329,83.1100724814744,0.0978081903443866,124999.612274908,123616.015140845,128994.448406441,1320.15425950771,1524.14261776647,314.038844692261,0.0427300562929294,1.14943806971667,55415.1360361243,4536397.24815374,101362.182372296,10655.099861371,37525.2892323676,17577.2065679257,0.0122156709398996,0.0223442033021969,0.283944509930558,0.468409622604482,256313.100776606,4066.27022467848,124538.415177556,2614.96317832994,61827.9638837271,1553.49397622588,111640956.04345,448757783.276893,4783299237.73752,5972.39935344855,19195.9653211745,251748.384934277,94.7282574368227,0.339564040278967,80.2704588446924,0.591111134296938,413.130449850317,0.0418670144399206
LLG,CB,105.295595674134,1.01127090262267,0.0894784244023221,122957.161531072,109275.209348367,109344.957466685,274.269255919973,3202.3089860831,2800.05330599273,0.120165634957374,1.39949575168161,93175.6011134177,4107152.58653663,271264.339980812,28616.2114552008,71726.3549113522,41730.03233277,0.0226861795733685,0.066046813276419,0.398963693194351,0.581794967606579,260363.682744239,7451.27756239439,135293.504813347,4978.85429247458,71628.1589210897,2997.4515329998,87766781.7965131,364155066.852301,3362518860.62332,2037.95921053542,2057.87984700519,18247.5936836995,447.864958025079,0.0892813191327512,36.9568423270683,1.36421009120952,36.3473007404872,1.65770326920288
LLG,AC,15.7760337133224,14.5699691109097,0.0837584076163065,102209.836710184,128004.076358694,112183.806577638,6856.97090821538,336.757079093066,6374.04026596404,0.226002436653899,1.44169926239151,326737.879553706,4103571.73359096,501267.692061739,66183.9146942411,163595.151199537,87816.320416438,0.079622801979802,0.122153997688976,0.404559146212788,0.536790484143334,257564.864895872,28036.7589069876,134322.640883622,19428.9593636481,71625.7735592204,11985.189485274,42943888.9815755,11194042.5469286,61941671.0119323,15205.5063014714,467292.558357441,3767287.96841591,14.4324608922534,0.47063836351195,381.415177788284,0.102966723400674,17.8446405442284,0.303426287545577
LLG,CB,94.0923994146724,1.34755931146136,0.0987813695890058,128596.234034081,112916.89442136,113086.384681336,263.437217647051,3965.06758613252,3297.79585850056,0.132651109477477,1.47547800696892,109395.293113889,4262948.77349581,314162.653522115,32541.8923784786,82270.1113285839,49557.1272286882,0.025661883106363,0.0736960893068424,0.395549390326116,0.602370975653071,264345.572813724,8876.73058875423,136803.545029481,5883.70430121203,73647.9191061933,3514.83117458269,92882723.2039161,442973765.858392,4653317547.89342,2009.2624900835,2544.39741899728,19448.4789511962,488.040183078653,0.0594885715266903,30.9868387705265,1.4314686167298,34.7242774678857,1.75081899746112
LLG,AB,113.923534040251,9.6930601423063,0.0962987945708108,116817.13398925,115491.981051112,129919.685813635,2727.86034171302,3227.05608480552,247.34037629527,0.119491090120844,1.4412732986405,88381.5235815055,4348335.24867424,200417.871560032,18051.5558848647,78177.6238502584,58469.9209668904,0.0203253701766513,0.0460907129046895,0.230904381530062,0.747911206384782,231701.591173149,37801.3734577495,111778.940324829,25326.8905828977,55728.8052975891,15271.9415504366,214019212.376281,337897753.168739,3593562555.57322,6937.52313628899,10296.854761415,11547.8722813957,37.3530369989302,0.853261697061761,32.3867314455187,1.51010825606201,521.436431074652,0.0141513605669162
LLG,BA,128.086008164175,2.78668584786504,0.0806735280774893,116214.139124852,117054.854367433,128325.629646624,3331.19696065987,2815.86354655143,236.606234574659,0.100483992957649,1.45430088214401,82021.5649427412,4347982.49381129,244584.927514582,21637.7838264066,69115.7928759689,49438.7051723082,0.0188642813211571,0.0562525097243736,0.313065696358622,0.71530258301909,277120.142138382,17103.8602615777,145133.707930916,11883.8465388908,77537.9952449166,7265.26612683058,536371820.995979,895906324.592823,1502712609.1356,22875.2295370824,155516.385446315,1541034.53750835,35.1218362087497,1.40001755713395,44.7246691700811,1.92091175078993,542.886797025458,0.0153852718058299
LLG,CA,144.462074289829,89.140994342866,0.0980192179138094,122415.775683338,128080.282815001,124888.729663564,1315.01986295083,255.337043818334,1098.96821512391,0.0452696058304964,1.19095588160128,47838.0506781096,4512154.94130139,53274.9084138034,9445.65561442657,31735.6814147659,15558.7666367536,0.0106020407766187,0.0118069767343641,0.297635191464144,0.49026099149786,262723.265373961,6810.27538437457,126628.421754607,4807.30560566815,61640.5661231301,3032.21883214553,275810440.196603,948092821.877367,3962501606.9077,12496.4089330288,22260.6725345536,129854.110930925,92.2402767480573,0.662698638395048,497.247081784215,-0.0361658739333185,112.310046794671,0.383348413877559
LLG,CA,117.933107423754,99.833980818151,0.0949636782409769,116928.794905668,120417.386775384,118948.056004028,1207.34342246515,231.562532432085,1078.92210393915,0.0293739682040778,1.16264597828183,46968.1184926134,4283862.14449023,88080.3782133202,9537.16053858105,29942.016833101,13542.7547887319,0.0109639659046945,0.0205609740095362,0.318520979779798,0.45229935123502,262230.913308808,3858.00525566482,132619.504227307,2655.76092479682,68266.7909294382,1621.64150593324,221697542.81131,273999955.759891,2083015277.98205,7046.60341392773,5580.38755000962,3785.8402849415,94.238547466751,0.529875835478888,516.805447294079,-0.0441515905528121,111.831052066948,0.325189064247065
LLG,BA,84.2652967715099,3.2717100274636,0.0956747650215047,104079.046504444,103356.801522583,121079.998664373,3427.08244854502,4096.21882856376,253.752336723013,0.161847874190465,1.48223222359862,109968.205561578,3943584.79122346,269631.54810815,25276.3530902202,102400.84731511,77020.3248849081,0.0278853407200188,0.0683721949400336,0.246837343173463,0.752145386523484,227466.464204459,37683.668134668,113953.390919482,24981.3457896222,59026.0928695129,14995.5495963359,504216699.380486,302729372.081826,2347485607.04203,9802.32520762243,40046.7540293982,245132.238702779,25.8809380373454,0.944882829453124,21.6821809110673,1.62274707850961,474.032923836679,0.0659005897142629
LLG,CB,91.7336680050825,20.6153512028633,0.096742392556613,127056.502227384,117422.824033494,113866.604247039,373.074880724705,3010.35756721421,3002.7845599877,0.110423170941603,1.23889433226769,94500.7351373646,4297362.14644779,255061.852777339,21177.256009799,72945.0580949541,43453.2414453606,0.0219904052572012,0.0593531203759764,0.290317899013005,0.595698222464925,241053.988657929,12700.7200269498,122653.665525802,9183.4255201583,64488.2244151661,5708.11978063736,104064964.633692,470124841.468183,4889049883.52289,1293.14646948321,3377.58624299383,33037.8124240405,342.773832099179,0.133404381856115,39.9198529466079,0.745416687188008,37.6638666541231,1.16774802978292
LLG,CA,59.4922660368504,2.9842593844388,0.0941479400006586,107564.294534109,131086.397203453,108369.9405307,5305.5016572605,397.776972720284,6084.6372259232,0.203349027249972,1.44729407333885,166224.749423748,4164137.09046121,447780.020064469,43453.6782102509,130144.621419914,84415.800786659,0.0399181741169087,0.107532487604717,0.333887622368295,0.648630729914233,269930.661868233,32258.9401369308,143162.345715052,22487.2561660041,77884.4086144816,13744.1068245954,720383828.466442,151239231.593437,1009832579.52583,49730.3494908606,502083.45896599,4915648.69440863,21.3866068410414,1.74853689375418,330.793708800445,0.188167451081005,18.2602183354442,1.26475639439454
LLG,AB,95.9312501590426,80.057011289859,0.0996223581573587,117818.088996266,116312.626268382,120737.925696507,1339.80266366951,1488.1178225211,289.425744617283,0.0374107395015326,1.15356972373222,56748.2734105085,4265907.22189948,117253.655311855,11336.9979902901,37212.9812558024,17026.5890115983,0.0133027444008093,0.027486217869412,0.30465169968659,0.457544341693558,256714.216924823,4954.9655940813,129124.468202981,3349.95852135853,65768.4295926437,2047.10471461936,149793499.515603,340510867.611567,2929839911.07683,5760.99212089417,30776.352282935,349105.747265238,89.0777486964374,0.329077556865435,75.8092757995319,0.545971626371994,419.500196666143,0.0373209799312543
LLG,CA,28.4299845131493,22.2720994137706,0.0988338397331606,111046.784146575,128981.777116129,116586.144098728,4934.60518691154,324.995463242763,3986.82727407029,0.150877061711961,1.49558610956017,216073.408749412,4275209.14754932,289260.216847198,41360.9258238443,111623.947672064,61975.1951763922,0.0505410147882991,0.0676598984667085,0.370538103033109,0.555214149547116,243808.8008154,25685.4684805486,128688.382663797,18651.3771686175,70866.4665593607,11971.4151829275,90102660.1158687,247729637.886442,3008369430.58465,30747.8859128384,245282.959890916,2811045.2403958,22.4021480178492,0.542752193483484,393.231824654242,0.0721986741041056,28.6610049232372,0.321982780537583
LLG,AC,103.719480379879,3.33880295801576,0.0835871202057848,108930.187764195,121694.40659652,108066.817846115,3342.54030487405,360.659167873696,3809.23332966016,0.120708009643563,1.37714675835928,92338.8391739817,4067756.92138182,266750.792626483,22541.2923658239,81468.1400298882,58471.8048570703,0.022700186112053,0.0655768763428967,0.276688437434284,0.7177260317334,249894.943117523,24753.2781066359,127846.527299945,17024.6214881394,66872.8719809161,10347.0188071777,554763275.584252,374163530.514184,501449365.940039,25875.031267811,181711.083803147,1978215.58064763,35.0974212234365,1.90340615554332,338.672202807642,0.176004696243255,28.0934153464107,1.32903407837934
LLG,AC,117.39353087543,67.5154555196483,0.0967630994997729,118764.954582585,125317.783435853,122000.026306446,1602.10200467452,288.359476015887,1393.89214454204,0.0536995687188299,1.20000098408921,58940.6183320681,4400873.63992792,91194.3771680679,12149.6163358545,39206.9215540398,19245.2724741999,0.0133929358473969,0.0207218803877179,0.309884475852012,0.490864156401129,257762.44252582,7899.52997871649,123557.844729585,5358.95457702139,58954.8638879745,3299.26386463153,399127134.967854,565673045.450147,4455685016.95339,14059.3129508516,12587.6926618635,62059.5906664398,72.044090794483,0.693972551993341,428.879498790407,0.0163093669476781,87.7455835050616,0.425033891928845
LLG,AB,87.9976252711354,0.259946759888537,0.091663816085542,108487.358183332,109395.750163477,125195.763389696,4330.41432473781,3498.48000994988,227.703705470502,0.146104058710881,1.52770831954986,114952.893944584,4130214.2332819,322849.565762563,34113.4198602179,87685.9330301399,55578.0301227011,0.027832186770906,0.0781677529366185,0.389040963367559,0.633830629400541,265761.142714254,9824.55037060492,140204.127912686,7104.36292162333,75506.818191032,4416.35223078648,1024779536.47266,338305081.649331,424106588.641144,50555.7399380937,280087.209440555,3455143.92874244,26.54851693022,1.5094107940577,33.0484528698479,1.87602488224637,550.24321095247,0.0216073169252369
LLG,AC,34.5724564062103,92.0265404719246,0.0931809082026446,127277.181368372,129473.095237805,127333.57543877,1609.65458187615,225.083481279864,1455.56984920464,0.0171518317502039,1.26240868898544,79328.9369218976,4617815.59783292,116521.558228775,15076.4600151477,39462.0826844489,16680.5912880243,0.0171788879917831,0.0252330470457573,0.382049273357458,0.422699212836404,289326.043705055,2730.39283094196,148565.360336634,1505.10929319564,77382.1196163849,831.732386710178,58734995.2612839,13974044.601393,121764704.141587,801.945097992793,7613.48681604241,30886.8794996201,78.5132704297391,0.188717549535795,576.013916450677,-0.0424899822281322,87.6292076927076,0.133462945430812
LLG,CA,92.1682747038121,62.5506662268499,0.0979473173158186,114134.922046253,121271.916322662,117166.834161229,1808.86867932267,332.528811856213,1519.03693243937,0.0607276847286845,1.20997102698851,67062.9137826485,4236072.6306057,82472.4072018443,13181.5382659846,43730.1582308612,20863.70361396,0.0158313890319306,0.0194690729818842,0.301429009154162,0.47710103181742,235535.686627113,7945.11930120222,107354.394893782,5541.14878949374,47028.6034170434,3488.11770812698,460636677.895637,647239634.368704,4049938187.31357,13854.8427938931,31107.7687626597,295562.508460805,62.6158168527204,0.63121430004336,360.162509513029,0.0787137854676492,76.5682486717902,0.381584640567372
LLG,AC,136.315132400745,1.92798796256667,0.0970509484249194,111644.129372364,123008.455862475,112037.185294575,2325.18603128074,233.019832735763,2322.66022150238,0.0983385792374995,1.28593952011897,72080.2286255491,4166872.50089069,209733.513751102,21546.0888602645,59915.7248638224,37976.1664281226,0.0172984003254538,0.0503335568117864,0.35960657922232,0.633826370519621,262746.534237537,8725.94646809493,136580.637855122,5402.6993037456,72328.1449721962,3145.25580784096,676889935.997347,532579563.544889,3713102900.92528,12126.5706766268,58801.4559649741,166165.018344963,41.1652949860674,1.58612073742455,526.955425439304,0.0266514293826092,48.9352697993532,1.18252692994836
LLG,BA,25.6185788972927,83.1504754842932,0.0833498217818822,123885.569431071,122281.098858413,125563.615047627,1667.88880862742,1801.73068282239,329.438111945702,0.026491111994313,1.16262456910221,84876.0946376755,4466362.59571611,73733.4951418693,16275.8851365854,45565.8115905839,17541.1612556419,0.0190034044076638,0.0165086227465217,0.357195111160745,0.384963213491445,271489.422725628,2665.62293753176,136395.037890416,1275.47721354391,68232.6680881941,596.563689229725,54322607.8384955,37982501.1491385,275787564.858331,334.864304012313,3837.82131065472,6173.94995451212,74.2921508746314,0.142013182920075,67.9871797109539,0.179116080817295,379.009945964024,0.107670446772928
LLG,BA,23.155056951393,1.77659874236944,0.0846501198441566,80037.3905076694,76214.672911935,121175.970087718,8078.20872997369,9686.97785869072,313.734589830521,0.486194166539882,1.55538759886642,337970.700771196,3325907.25477167,688252.435683904,82892.5492099244,240824.567720676,161061.489043361,0.101617596307356,0.206936749272326,0.34420304370991,0.66879177057011,170620.25474616,84659.951025971,81073.1789998099,55712.7117170802,39952.9429931891,33354.2709666797,180480303.104669,35646466.449655,469341783.357265,38257.7225294539,770361.435207828,6522586.21498031,9.11911411919036,0.870936892952359,6.68595792683126,1.4838543591943,382.390490751014,0.151051801476304
LLG,BA,26.689543560082,2.42268997540005,0.0972931784371628,89203.5249124328,85081.2284895956,127950.05454829,9058.30696262276,10425.5471594908,269.951941169556,0.425518420750356,1.54232483364135,316522.738611219,3600446.82699655,670938.613011354,59922.1883812476,248359.121975398,185832.261473185,0.0879120714234157,0.186348707604955,0.241272347495825,0.748240129029142,142814.284192595,118360.972435394,59901.0577944659,79788.3982109097,26619.9218331929,48246.0127611115,30572409.4227406,211128390.851654,2283577793.21867,5525.90285957084,33026.4945146189,701486.791046134,8.64706211618151,0.854965481906905,7.57159742041984,1.61435788807427,471.277008191963,0.079679884261227
LLG,BC,92.3597879740575,2.43917159272006,0.082881575720264,126880.880644521,109714.726021108,109696.252818425,239.700454594634,3581.42892079165,4218.43753153253,0.148874084290207,1.48468336224522,105905.450404327,4156976.97037815,262868.880904113,22831.2103264778,105039.265009884,82203.0016529521,0.0254765545152077,0.0632355874899488,0.217358816477934,0.782593077402381,246207.6330797,37086.5843929968,123636.920572147,24669.6661875693,63111.6526372528,14823.9660177135,197012706.467645,72665649.1742947,58410627.8749213,4272.88194826217,2854.01343256882,1336.96459946876,527.105892948957,0.0309283848412677,25.6678461137709,0.991535598768911,22.6306074117451,1.71621869045591
LLG,BA,106.500850681877,21.6803084298545,0.0891686284826288,121350.52474731,118809.097652657,130887.398036349,2798.38352946124,2889.02984523229,371.697088075217,0.0976558203005479,1.24638728970806,85279.6679738826,4446317.65083921,228862.675099919,17781.1588865071,68624.1741405245,43006.80584284,0.0191798415387096,0.0514724077477171,0.259109258638754,0.626700523260892,230394.864356347,20565.5685741944,112464.962195397,14445.7762495894,57436.4367425655,8882.07803493538,269304204.253859,427056136.246564,3644389932.06955,11413.7406686398,89572.3158171138,1008100.44615454,43.4304525165257,0.751429148169979,41.7481750868447,1.23521665419658,354.400277544318,0.126470514131717
LLG,AC,57.0054167674128,2.44696268703294,0.0977903862208753,101579.437038541,126514.693026866,103018.185884298,5287.70913959627,350.933454221919,4693.70090685086,0.225922638213377,1.43339476188184,164461.29772061,3976481.42983009,404066.999834666,43583.2162003549,134225.993242579,89843.5396471612,0.0413584976121957,0.101614205162233,0.324700269650937,0.669345314391698,237893.391434925,35724.9137813734,121500.013002515,23237.6641945375,63646.275030068,13840.4866603951,519965963.685279,271851177.574676,3371388972.92863,6514.77011427952,21015.5102595318,37622.0304143387,16.2462781716825,1.54580795099204,357.650132932915,0.164465200122839,20.6965940953112,0.999994613884494
LLG,AB,50.9526347949675,3.81223479337434,0.0881360960190345,99046.9833824967,97224.8884123112,123105.108336016,5979.71921590906,6377.20232622595,236.785591147034,0.243100362895855,1.462734523353,177491.062159086,3818292.76420091,434696.238045241,34313.4599420301,150479.252179964,114311.27853091,0.0464844036641555,0.113845706678309,0.228027847325857,0.759648103470379,198487.175689347,68003.5374488731,96524.7077178288,46110.6217503287,49394.8179705044,27934.2395603468,38637327.2649882,263105158.863308,2968358090.17478,10786.9574137921,104074.042169696,1696307.30500146,15.0858336174708,0.985198427078344,14.8888386122758,1.70347811198177,520.461320355583,0.0340990840864579
LLG,BC,95.2643348007546,2.76331133888374,0.0897924892410049,128371.127204432,113194.80842631,112397.50890682,295.740528976419,3453.3717219827,3204.46977158793,0.135383626846084,1.36230413968168,105768.615446178,4252215.54546183,297082.636950813,31190.4936677734,81897.0880248732,48733.1942085318,0.0248737662320609,0.0698653757728261,0.380849849727497,0.595054053608547,256993.010481934,9446.47871718683,128577.438840041,6297.93892853588,64561.394320103,3792.17557383741,113048708.155101,340158776.426103,3187092010.84935,2934.92034183737,3205.87727679976,21087.5225182744,432.491014254368,0.0945821010903213,35.0082612163811,1.23471849645746,31.4863127619606,1.57898690167591
LLG,BA,30.5972891816344,49.9995297362623,0.0843741960064717,127841.415779175,124944.192990551,132676.874342115,2458.20685480933,2820.16266290755,354.211749792649,0.0601823655242162,1.31340363930079,132270.662025751,4630071.17002878,132882.108452915,25354.9232927606,67657.4894044161,30548.8849073702,0.0285677384144616,0.0286997982478227,0.374754125752868,0.451522590859316,278713.182037317,5267.27255002929,135181.832223228,3095.7566102184,62929.8322955795,1827.55910102982,147196610.943656,112193373.65396,1067958488.86734,1189.1208145496,4264.47525806482,40239.7935363131,51.9555344681089,0.213934663751479,44.3569281888215,0.305162421105336,371.659400764518,0.0925321452634358
LLG,AB,17.1824105623904,26.1280212874009,0.0873478145739414,113365.855110054,110017.28368702,122918.85099402,3913.23813724233,4493.41361430675,313.726711447417,0.111765750881231,1.43790326961975,223756.2317905,4151437.93676564,280445.743594726,42291.9057978746,105355.105881251,53342.6815775793,0.053898488957003,0.0675538808158486,0.401422460199905,0.506313207422499,232844.120280057,10922.8342766458,107016.107702738,6876.21678486989,47328.9216312588,4036.02771024573,21112908.5448322,271611430.449239,3367561257.60806,18932.8211707354,151556.077196123,2027840.62553735,28.9230301149092,0.205872591031667,24.2808542029206,0.309748526945036,393.718438470234,0.0886040658284855
LLG,BC,41.8546285125216,4.35334517062759,0.0849933790548046,128159.180124275,101113.770482713,97586.7760122949,360.117666518968,6926.01786718833,7388.03251841125,0.280601141302207,1.43679317808566,215242.240733152,3898885.49399176,511227.158198138,42132.7507265987,173397.27883356,125959.476811309,0.0552060944248782,0.131121357368873,0.242983921142142,0.726421300598886,180400.925380499,78754.2824796907,85167.7232737013,53599.1809249605,42917.5009617395,32521.9626836325,80670955.9290041,190931690.432223,2047954248.11013,1571.79663109892,7883.03491829421,11113.614772951,356.055075899943,0.16658686245644,13.5439135815804,0.911548494216209,13.047770595311,1.59340742088985
LLG,CB,73.0582679300894,32.8041383335486,0.0818755305251403,123478.857881154,115454.566884076,111207.557414327,258.095222942453,2251.96161341968,2812.7976370287,0.105140224291964,1.43984910281737,105575.547824217,4204721.22800168,162068.712268036,20753.3171711234,64054.6164341285,37926.4853899928,0.0251088103347025,0.0385444607334934,0.323994090139332,0.592096050226184,204751.076659222,21361.4331362203,85816.3647588491,15050.4827541464,34154.2019692013,9394.5484422553,171441917.378198,79631333.7106254,362912896.650847,3180.99877722379,1695.04913345222,2752.22362105665,473.190362575868,-0.00378236262677393,49.7093758046143,0.447846092788315,38.8183095250867,0.80261828821761
LLG,BA,26.6289085606896,2.1499260706053,0.0952115128491056,92097.5724725701,88050.5451519353,133267.276659026,8207.71451657748,10129.3341534583,333.274184720146,0.432812800500976,1.57405847398113,332160.255819644,3755146.04623996,685847.078118132,75686.8807018593,248772.1687924,175232.148241011,0.0884546837138728,0.182641918496004,0.304241752881592,0.704388071587452,177089.801695205,101562.38567004,80723.1801363554,67369.8442490825,38900.1750536968,40467.611139508,236627430.889108,73933116.9136169,1069365729.7471,19294.8065823082,452863.520232968,3339348.38733145,9.91543758524709,0.832390489012682,7.48448318248522,1.50126601928166,395.415153708135,0.137622201932405
LLG,CB,33.6227721449982,2.5529037872978,0.0806092737261792,131698.156129879,97128.8919853969,93360.2778062421,336.337161945428,6976.43083637243,7775.7244520268,0.35697752740856,1.47915121005325,272900.798492336,3871046.05670963,605296.468954816,71349.6580243986,196073.042133575,125175.803902769,0.0704979466775525,0.156365091008284,0.36389325757198,0.638414146789514,223641.474945329,56619.8329260175,112557.924070134,36816.4389190782,58652.5660169003,21931.5725710042,108690063.086317,225369027.927296,1924699765.42288,929.904033026642,2637.79892672976,23048.942200685,388.265604402229,0.135418992233188,13.50559096404,0.938823402438308,10.2233998868918,1.44737268697341
